attributecolumnname,attributevalue,conversionrate,conversionmetricname,startdate,enddate
LeadTypeCode,carirsmvrcnst30,0.05285183,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carisvcurvsearc,0.031055901,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlspan,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloones,0.026455026,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmturboflip,0.25,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanarefig,0.006814846,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlobex,0.019896831,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,"qlgooapp ",0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmrealtorapp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpsfe,0.29150578,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltql,0.014392676,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ptqlpltv,0.009293064,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,hlbp_university,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relocomp,0.5,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rockreferpurch,0.008474576,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acnahrep,0.11904762,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,argeneral,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsrmssearcp,0.027777778,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,hoql1,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relofaur,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gslt2ex,0.0018091361,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ojolabs,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpgenman,0.3014354,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpsfman,0.38283828,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,crwtscp,0.021698698,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ihrbbac,0.0049577374,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relobsto,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpreaob,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmvfhaco30,0.06165099,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,concpres,0.0069204154,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmkarmachat,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,nmqlcs,0.03324598,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmrealtorman,0.11111111,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,whamv1,0.033915903,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsereferrefi,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qlrcacofvm,0.025641026,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qltest,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloalgr,1.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relonike,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpreaoman,0.21839081,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ftmanual,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relowhr,0.07801419,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rscarihelios3,0.051409617,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,hlbp_kpmg,0.125,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlselfe,0.0031638243,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmmsman,0.27272728,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmpcpct,0.008672552,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirswd2021lr,0.06834905,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,dilioql,0.008222351,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fsbodcql1,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlpjl,0.0047449586,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlr1,0.0047286646,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payofforvcr,0.016,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,phapplenews,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relomobile,0.16666667,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpmmrpi,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,tmrlink,0.063725494,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carircrivaac,0.20703438,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrconco,0.06043862,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ctaarticle,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlesf,0.011484068,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,valoanlpv1,0.032128513,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,biclientref,0.33596838,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlscre1,0.03146351,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanakw1,0.007662835,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acsprefi,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carircpappxfer,0.06869806,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,caritest,0.2,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqleoo1,0.045009635,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffhs6pvrms,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,phquiklysep21,0.01584507,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpreaor,0.08974719,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpsfr,0.14450867,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,freshst,0.00877193,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relojabcir,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carilivrefi,0.077586204,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqleoo90,0.06238859,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lcqlbsrs,0.010309278,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qltestwebsite,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carilivrefiah,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffowcr,0.020432692,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carilivpurchah,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relobmsc,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrconst,0.07865831,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlobllow,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acrcpc,0.008982036,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirscod30,0.071386255,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,crwtpayoffr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsltj,0.0062357415,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffhswivr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ptql1,0.001212355,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relocry,0.15789473,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,accadillac,0.47398478,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,actyc,0.5,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpfib,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acrcdigitalnr,0.0021331059,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrconpp,0.07226891,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,govcpresva,0.012121212,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gslth,0.011233269,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpreae,0.07692308,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpsf,0.32090732,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,dilioqlfchl,0.001953761,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,phquiklyiframe,0.023105858,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqltlr,0.019427402,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lolaman,0.25001642,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relorwell,0.25,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relopark,0.25,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rocktestrefiah,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rposrs1,0.001509314,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acauto,0.12922694,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsvelo10,0.06368387,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gslthe,0.0069532236,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qsqllf,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rgqlj,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,caqlr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlx1,0.008611007,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloant,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrfhart,0.080922514,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carisvcurvfound,0.016393442,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsltty,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relmihrrefi,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relopwc,0.1,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsinactwebpur1,0.0035596932,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,bcqlffha,0.0032894737,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrvart,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsereferpurch,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlpp,0.002016129,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,schwabivar,0.18014185,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlscrs1,0.004353873,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,mrcqlr,0.02661597,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rlman,0.25075528,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffcpwivr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qsurance,0.13725491,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relosibcy,0.125,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpreao,0.17269076,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,APM,0.014134276,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,EGL,0.062149413,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,LLA,0.051843196,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,cadwebcs,0.11741683,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmvfhapp30,0.035714287,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fhaprdy,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relochem,0.33333334,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloonepoint,0.2857143,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmcaript,0.21386139,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpsfwebemply,0.1980198,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,accpdmr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payofforwivr,0.013678906,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acchase,0.25,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmvfhast30,0.0625,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relojbs,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrcrv,0.019183168,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlrefily,0.006024096,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlscre2,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lcqllars,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relowats,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rockcaripah,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rocktestrefiac,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanarec1,0.004015134,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,STF,0.08163265,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirscod30pls,0.0616,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrfhast,0.06720977,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqlva,0.10869565,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,msrsvcsv,0.045016076,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffovcr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffhswcr,0.0031399769,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relogsachsls,0.083333336,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acrcpurchvm,0.012820513,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,bgrpwdlsr,4.1747314E-4,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fnmasharp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ihrassbk,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relotrne,0.06666667,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reviverefi,0.0070741447,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rscariprepurch,0.0012886598,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,abcblp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqllow,0.03989704,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,hlbp_googleweb,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,msrrmsfoundp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relogil,0.03125,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carictdmxmap,0.0115681235,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsrmsthinkp,0.015,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsql,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsqlf,0.0066998205,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lcqlrzp,0.002074689,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,msr2hbrwham,0.18,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloalbertsons,0.25,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relonei,0.094986804,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmamexpapp,0.12195122,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrfhart,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,gsql97,0.0022935779,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlpfhall,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payofforvrms,0.013582343,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpmmoref,0.0,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,LMB,0.04883011,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,LMX,0.007611241,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,blkmls2,1.0151048E-4,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,cadbicref,0.46153846,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rhsearchv1,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,accariplylty,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqle,0.022435898,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ihrhott,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rgqlharp,0.0054734536,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rockreferrefi,0.021428572,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,alexaleadr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,frqlep,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payoffcpvcr,0.013840831,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relotfsc,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acdc,0.040601503,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirspixietest,0.078431375,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relocoag,0.2,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relofreep,0.0,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,HAS,0.0,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,LWB,0.0755329,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqlef,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,jumbormkt,8.4018265E-4,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lmblpv3,0.04526156,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,oprp,1.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relocity,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relonord,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,whamespv1,0.006959153,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmvrcnpp30,0.026785715,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,precoveryp,0.0011510128,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,accadas,0.34615386,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acsppur,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrva18,0.064327486,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsnointov,0.027027028,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,frqlh,0.0234375,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,hlbpac,0.15555556,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmkarmaapp,0.13636364,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshbfha,0.10060976,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,mrcqlpl,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloalta,0.083798885,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relostap,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanarefigt,0.005268386,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,SUP,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carictdmxmar,0.04400284,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rocktestpurchac,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsmovrvapp,0.043902438,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,rsl,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acp313ooh,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acrcdigital,0.005794702,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,cadporfc,0.26088795,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,cadpormc,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanaet1,0.009155646,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carircpivaac,0.030303031,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlpm,0.012658228,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relohshy,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relowalgr,0.1,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,cariaqn2hrbr,0.08134583,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,crwtscr,0.045905482,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relotday,0.09677419,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,bcqlva,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ojql,0.0047370913,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,APP,0.09465021,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsnointnv,0.02897898,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirsnoreclead,0.16315888,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqlvas,0.011548556,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ptqlpp,0.0016,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrconrt,0.01754386,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmamexhap,0.15670589,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsinactwd30p,0.002638701,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acfmsem,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,govcpresfha,0.016503353,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rlremktscp,0.028571429,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,ESC,0.14468338,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,crmcl,0.11204013,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ctacauto,0.0068610637,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlesf1,0.005524862,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,msrrmsurvey,0.10092962,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rplt,0.22916667,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrfhaco,0.023529412,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,reloconta,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpltr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,whalfrkt,0.07262888,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,axp,0.15673393,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,RDT,0.25,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acmanual,0.18255356,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,bgrpwdlsp,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,chatblf,0.03309978,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,crmclspn,0.02631579,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,fbqlco,0.012061403,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlscre5,0.01904762,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relosignature,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rmkarmapapp,0.073529415,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshmwrk,0.12802768,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlob,0.0049301563,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lgqllow,0.013498836,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relotransfer,0.0,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,CRT,0.0,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,RHP,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ptql2,0.011363637,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qsqltc,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relousss,0.0,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,QLL,0.25,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,RMM,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rsnirvanafvst1,8.0450525E-4,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,CRO,0.0,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,VMD,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,whalf,0.022169463,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,BRT,0.01127336,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,acrcpurch,0.0339125,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,payofforvrmsa,0.04888048,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qlrcacofiva,0.060527455,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,relograe,0.051327433,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,carirshrvaco,0.0,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,_14,0.0,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,caridmomr,0.0,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqlscrs2,0.0034441191,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ptqlf,0.0023364485,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,qlcollfo,0.07557118,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,rpmmo,0.24324325,LTC_close_rate,2021-06-12,2021-09-12
adproperty_parsed,CEX,0.0,adproperty_close_rate,2021-06-12,2021-09-12
adproperty_parsed,MQL,0.28022805,adproperty_close_rate,2021-06-12,2021-09-12
LeadTypeCode,lbqltlr1,0.015819209,LTC_close_rate,2021-06-12,2021-09-12
LeadTypeCode,ltqlruloc,0.0,LTC_close_rate,2021-06-12,2021-09-12
