attributecolumnname,attributevalue,conversionrate,conversionmetricname,startdate,enddate
adproperty_parsed,SGL,0.18374558,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirswd2021lr,0.06834905,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,dilioql,0.008099768,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,fsbodcql1,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ltqlpjl,0.005203816,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ltqlr1,0.0048335544,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,payofforvcr,0.026666667,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,phapplenews,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relomobile,0.16666667,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rpmmrpi,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,tmrlink,0.06835443,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrvapp,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,frqlbep,0.019607844,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,qlms,0.5842492,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rlrcrefi,0.14986853,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rsnirvanaco1,0.002505885,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,FSR,0.0,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lbqlscre1,0.030780608,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rsnirvanakw1,0.0074855867,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,gsltheltv,0.006783132,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrvaco,0.0,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,AMA,0.007352941,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SRT,0.03305785,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acrcpurchnr,0.020575443,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrconpp,0.07692308,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,reloaires,0.061643835,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relohome,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,zlqlx,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,assump,0.041666668,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrconco,0.014257294,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirslowmdlscr,0.042100284,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,fbqlvaf,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,progpiespv1,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rprman,0.1590909,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,zingarticle,0.016666668,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rlrcpurch,0.055666003,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rmrealtorfair,0.004016431,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rpgenr,0.15,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rporgman,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acauto,0.1262328,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,gslthe,0.008394758,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,qsqllf,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rgqlj,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lgql,0.007450639,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relonfs,0.11764706,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirsmvfhart30,0.04997769,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ltqlx4,0.009641537,LTC_close_rate,2021-06-26,2021-09-26
State,DE,0.022743486,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acibm,1.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,screwrite,0.07745482,LTC_close_rate,2021-06-26,2021-09-26
State,MO,0.026155692,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,alexaleadr,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,frqlep,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,payoffcpvcr,0.012631579,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relotfsc,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirsrefinow,0.06013363,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lcqlbstc,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relogate,0.33333334,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relopcoa,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rmamexchat,0.0,LTC_close_rate,2021-06-26,2021-09-26
State,VI,0.09090909,state_close_rate,2021-06-26,2021-09-26
State,ME,0.024910346,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,chatblfah,0.0054644807,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,clyoakac,0.27173913,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,dilioqlfc,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,nmqllow,0.00608828,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,payoffhsvivr,0.0020657412,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ptqlp,0.009876324,LTC_close_rate,2021-06-26,2021-09-26
State,ND,0.02231405,state_close_rate,2021-06-26,2021-09-26
State,WA,0.042596184,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carictrt,0.0240371,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirsmovrfhaco,0.054236088,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,msrsvcsurv,0.14545454,LTC_close_rate,2021-06-26,2021-09-26
State,AL,0.025196033,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,dcrf,0.14258236,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,dcrt,0.3756294,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,fsbodcql,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,phquiklyjul21,0.03225215,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,reloproc,0.21052632,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MRC,0.04255319,adproperty_close_rate,2021-06-26,2021-09-26
State,AE,0.04040404,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrconst,0.018156424,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,dilioqlp,0.0014677104,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relolawr,0.2777778,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,reloneiup,0.15789473,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relorecn,0.03125,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relosbux,0.0,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RHQ,0.036036037,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acreferral,1.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,gsltpf,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,payoffhs6pwcr,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,payofforwcr,0.022739725,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rshotsaucepe,0.002690985,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,AMM,0.0038588755,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,BMA,0.0127795525,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,{if,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,OH,0.029086549,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,reloolymp,1.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rhctaarticle,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rsnirvanarec2,0.009577465,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ctnc90plus,0.004129459,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,frqlpsp,0.006459948,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lcqllatc,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lcqlrm,0.01369863,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,mrwdsac,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,qsql1,0.004986039,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rlapp,0.23312883,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,test,0.0,LTC_close_rate,2021-06-26,2021-09-26
State,TN,0.031941865,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,REA,0.0,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,nmqlco,0.0034075223,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ctnc90,0.004199198,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,lbqleoof,0.02108768,LTC_close_rate,2021-06-26,2021-09-26
State,IA,0.021310218,state_close_rate,2021-06-26,2021-09-26
State,NM,0.028033277,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrfhaco,0.023255814,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,reloconta,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rpltr,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,whalfrkt,0.08410339,LTC_close_rate,2021-06-26,2021-09-26
State,ON,0.0,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CRT,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,MH,0.0,state_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirsmvrcnco30,0.04907896,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,chatql,0.21293801,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,ltqlx2,0.009868895,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,qlstr,0.029239766,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rmsfhap,0.078947365,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MGK,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NMW,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RBM,0.07369313,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CEX,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MQL,0.2724283,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MPA,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMF,0.109947644,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acp313ooh,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,acrcdigital,0.0082236845,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,cadporfc,0.26149914,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,cadpormc,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rsnirvanaet1,0.009155646,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MIM,0.052083332,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,GMO,0.01259746,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RBD,0.12527625,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,THV,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,GA,0.03731627,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,FTY,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,QLS,1.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMV,0.18309858,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,QNS,0.084100254,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,GBM,0.055587642,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RMB,0.14336284,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SNL,0.119642854,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LAA,0.0882353,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RYM,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SOC,0.15384616,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SUR,0.0,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,cadpremier,0.625,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirshrplnbi,0.027777778,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,carirsmovrconrt,0.09261443,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,gsltrt,0.103960395,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,rsprepurchl,0.0025493945,LTC_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMJ,0.1,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,IOA,0.05299539,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,enl,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CKR,0.055425342,adproperty_close_rate,2021-06-26,2021-09-26
LeadTypeCode,frqls,0.0,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relocorn,0.1,LTC_close_rate,2021-06-26,2021-09-26
LeadTypeCode,relosoup,0.0,LTC_close_rate,2021-06-26,2021-09-26
State,AS,0.0,state_close_rate,2021-06-26,2021-09-26
State,MA,0.034503717,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,ASU,0.01884253,adproperty_close_rate,2021-06-26,2021-09-26
State,AK,0.0298046,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMP,0.026666667,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RHC,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RTA,0.016207816,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LMN,0.05308742,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SMR,0.014634146,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CNV,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,OK,0.023019752,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,SYS,0.023368096,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MBM,0.104304634,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MNT,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RKT,0.043902438,adproperty_close_rate,2021-06-26,2021-09-26
State,PR,0.07692308,state_close_rate,2021-06-26,2021-09-26
State,AP,0.09836066,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LMA,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMS,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,GAW,0.017555386,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,_14,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed," LD",0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,IMT,0.03189066,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,qls,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RHD,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,PUB,0.028978389,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,YAV,1.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MMO,0.009854528,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RSL,0.0797546,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MVO,0.04059406,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NDW,0.04369458,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,zng,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,%20,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LMM,0.03211861,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,ENL,0.07083926,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,INM,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NTR,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,rhs,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CFF,0.052440587,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CMA,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LDT,0.054150023,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RHE,0.04,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RHM,0.018223235,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,FBK,0.035952065,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MFS,0.013419866,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NWR,0.06363636,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,POD,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MGS,0.1392405,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RFR,0.070454545,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,BBM,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MLF,0.04664179,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,QRD,0.10555641,adproperty_close_rate,2021-06-26,2021-09-26
State,A,0.0,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RGM,0.015483182,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,Mor,0.018779343,adproperty_close_rate,2021-06-26,2021-09-26
State,PW,0.0,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,QMM,0.11113666,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,BIM,0.027463755,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,EML,0.22222222,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LMT,0.019607844,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RLB,0.20090891,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMT,0.029380903,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LTA,0.033806626,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NAT,0.014530021,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CLD,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LMD,0.034900166,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,MIL,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,M,0.0,state_close_rate,2021-06-26,2021-09-26
State,C,0.0,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,VMD,0.0,adproperty_close_rate,2021-06-26,2021-09-26
State,AB,0.0,state_close_rate,2021-06-26,2021-09-26
adproperty_parsed,CAO,0.03055589,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,LDS,0.041451614,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,GRD,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,BST,0.009418096,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,DMI,0.03,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,JMC,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,NMA,0.0,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RGA,0.019366197,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,FDR,0.086419754,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RLR,0.111598745,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RNM,0.01197411,adproperty_close_rate,2021-06-26,2021-09-26
adproperty_parsed,RBP,0.07078939,adproperty_close_rate,2021-06-26,2021-09-26
State,OF,0.0,state_close_rate,2021-06-26,2021-09-26
State,QC,0.0,state_close_rate,2021-06-26,2021-09-26
